Text1,Text2,Similarity
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .","In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",0.9355762613875869
WPP wins race for 'programmatic buying' agency Essence Digital,EU regulator backs approval for GSK injectable asthma drug,1.0
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,1.0000000000000002
"$FB trending nicely, intraday.",Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,0.9421853466540573
The value of the order is EUR 2.5 mn .,The value of the order is EUR 4mn .,0.9263274917328053
"More than 14,000 customers were left powerless .","More than 14,000 customers were left powerless .",1.0000000000000002
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,1.0000000000000002
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0.9630266456414482
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0.9630266456414482
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,1.0
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .","Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",1.0
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,1.0
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .","In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",1.0
"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .","Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",0.9394490694064692
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",1.0000000000000004
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",1.0
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .","Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",1.0
"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .","Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",1.0
"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .","In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",1.0000000000000002
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",1.0
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,0.9330318315109395
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,0.9234667600111729
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,0.9223436335009705
"Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .","Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .",1.0
"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",1.0000000000000002
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,1.0
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,1.0000000000000002
"Of this , EUR 38.8 mn was net interest income .",EUR 152.4 mn of this was net interest income .,1.0000000000000002
Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,1.0
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,0.9054079393574924
The situation of coated magazine printing paper will continue to be weak .,The situation of coated magazine printing paper will continue to be weak .,1.0
No financial details were available .,No financial detail were available .,1.0
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,1.0
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,1.0000000000000002
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,1.0000000000000004
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0.9630266456414482
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .","Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",1.0
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .","Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .",1.0
"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .","Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",1.0000000000000002
"In addition , the production at the Varpaisj+â rvi factory will be stopped at the beginning of April 2009 .","In addition , the production at the Varpaisj+â rvi factory will be stopped at the beginning of April 2009 .",1.0
No financial details of the deployment were disclosed .,No financial details were provided .,0.9639662960371306
The sales price was not disclosed .,The purchase price was not disclosed .,0.91826924564923
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .","In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .",1.0000000000000002
"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .",Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .,0.9180358305080952
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,0.9006207592056241
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,1.0000000000000002
